42,0,0,0.0
108,0.0215,-0.091,0.0
123,0.033,-0.0025,0.0
124,0.0335,0.0175,0.0
159,0.057,0.075,0.0
208,0.0765,-0.0025,0.0
227,0.0885,-0.091,0.0
293,0.181,-0.0055,0.0
314,0.096,-0.0755,0.0
326,0.2125,-0.0055,0.0
